Date,State,Confirmed,Recovered,Deceased,Other,Tested
2021-01-24,West Bengal,568103.0,551665.0,10115.0,0.0,7833289.0
2021-01-25,Andaman and Nicobar Islands,4994.0,4917.0,62.0,0.0,214915.0
2021-01-25,Andhra Pradesh,887066.0,878528.0,7149.0,0.0,12903830.0
2021-01-25,Arunachal Pradesh,16820.0,16749.0,56.0,0.0,390074.0
2021-01-25,Assam,217017.0,213674.0,1078.0,1347.0,6388162.0
2021-01-25,Bihar,259979.0,256230.0,1483.0,1.0,20560357.0
2021-01-25,Chandigarh,20779.0,20302.0,334.0,0.0,208107.0
2021-01-25,Chhattisgarh,297108.0,288582.0,3630.0,0.0,4111523.0
2021-01-25,Delhi,634072.0,621565.0,10813.0,0.0,10400218.0
2021-01-25,Dadra and Nagar Haveli and Daman and Diu,3377.0,3339.0,2.0,29.0,72410.0
2021-01-25,Goa,52977.0,51448.0,762.0,0.0,441012.0
2021-01-25,Gujarat,259487.0,250863.0,4379.0,0.0,10655600.0
2021-01-25,Himachal Pradesh,57245.0,55860.0,961.0,16.0,909300.0
2021-01-25,Haryana,267321.0,262929.0,3014.0,0.0,5087355.0
2021-01-25,Jharkhand,118360.0,116524.0,1064.0,0.0,5150854.0
2021-01-25,Jammu and Kashmir,124083.0,121070.0,1929.0,0.0,4421013.0
2021-01-25,Karnataka,936426.0,917361.0,12200.0,19.0,16626140.0
2021-01-25,Kerala,893640.0,819156.0,3625.0,239.0,9289304.0
2021-01-25,Ladakh,9687.0,9504.0,129.0,0.0,110068.0
2021-01-25,Lakshadweep,67.0,0.0,0.0,0.0,888.0
2021-01-25,Maharashtra,2010948.0,1915344.0,50815.0,1228.0,14257998.0
2021-01-25,Meghalaya,13734.0,13484.0,146.0,0.0,325872.0
2021-01-25,Manipur,28999.0,28442.0,369.0,0.0,506991.0
2021-01-25,Madhya Pradesh,253857.0,246558.0,3791.0,0.0,5255105.0
2021-01-25,Mizoram,4351.0,4298.0,9.0,0.0,201360.0
2021-01-25,Nagaland,12079.0,11753.0,88.0,142.0,124078.0
2021-01-25,Odisha,334430.0,331284.0,1959.0,0.0,7568216.0
2021-01-25,Punjab,172089.0,164377.0,5560.0,0.0,4376767.0
2021-01-25,Puducherry,38878.0,37953.0,645.0,0.0,562668.0
2021-01-25,Rajasthan,316845.0,311117.0,2760.0,0.0,5751640.0
2021-01-25,Sikkim,6072.0,5729.0,133.0,95.0,73604.0
2021-01-25,Telangana,293401.0,288577.0,1590.0,0.0,7682361.0
2021-01-25,Tamil Nadu,835280.0,818147.0,12320.0,0.0,15696304.0
2021-01-25,Tripura,33342.0,32899.0,388.0,23.0,604330.0
2021-01-25,Uttar Pradesh,598907.0,583470.0,8624.0,0.0,27205975.0
2021-01-25,Uttarakhand,95702.0,91221.0,1635.0,1323.0,2078868.0
2021-01-25,West Bengal,568355.0,552082.0,10122.0,0.0,7851532.0
2021-01-26,Andaman and Nicobar Islands,4994.0,4917.0,62.0,0.0,215858.0
2021-01-26,Andhra Pradesh,887238.0,878731.0,7150.0,0.0,12942153.0
2021-01-26,Arunachal Pradesh,16821.0,16751.0,56.0,0.0,390552.0
2021-01-26,Assam,217025.0,213763.0,1079.0,1347.0,6395713.0
2021-01-26,Bihar,260139.0,256400.0,1486.0,1.0,20701517.0
2021-01-26,Chandigarh,20779.0,20302.0,334.0,0.0,210111.0
2021-01-26,Chhattisgarh,297429.0,288764.0,3644.0,0.0,4120423.0
2021-01-26,Delhi,634229.0,621783.0,10820.0,0.0,10465191.0
2021-01-26,Dadra and Nagar Haveli and Daman and Diu,3378.0,3340.0,2.0,29.0,72410.0
2021-01-26,Goa,53047.0,51510.0,763.0,0.0,442488.0
2021-01-26,Gujarat,259867.0,251500.0,4381.0,0.0,10655600.0
2021-01-26,Himachal Pradesh,57257.0,55919.0,961.0,16.0,911204.0
2021-01-26,Haryana,267417.0,263119.0,3014.0,0.0,5103035.0
2021-01-26,Jharkhand,118425.0,116589.0,1064.0,0.0,5150854.0
2021-01-26,Jammu and Kashmir,124157.0,121124.0,1930.0,0.0,4444236.0
2021-01-26,Karnataka,936955.0,918099.0,12204.0,19.0,16691703.0
2021-01-26,Kerala,899933.0,824446.0,3644.0,240.0,9349619.0
2021-01-26,Ladakh,9688.0,9508.0,129.0,0.0,110068.0
2021-01-26,Lakshadweep,69.0,0.0,0.0,0.0,888.0
2021-01-26,Maharashtra,2013353.0,1917450.0,50862.0,1230.0,14315227.0
2021-01-26,Meghalaya,13740.0,13496.0,146.0,0.0,325872.0
2021-01-26,Manipur,29005.0,28463.0,369.0,0.0,508273.0
2021-01-26,Madhya Pradesh,254085.0,247073.0,3793.0,0.0,5274424.0
2021-01-26,Mizoram,4356.0,4300.0,9.0,0.0,201360.0
2021-01-26,Nagaland,12081.0,11756.0,88.0,142.0,124186.0
2021-01-26,Odisha,334529.0,331427.0,1959.0,0.0,7588603.0
2021-01-26,Punjab,172218.0,164541.0,5571.0,0.0,4395884.0
2021-01-26,Puducherry,38910.0,37970.0,645.0,0.0,565731.0
2021-01-26,Rajasthan,316970.0,311374.0,2760.0,0.0,5771559.0
2021-01-26,Sikkim,6078.0,5746.0,133.0,95.0,73775.0
2021-01-26,Telangana,293590.0,288926.0,1592.0,0.0,7711810.0
2021-01-26,Tamil Nadu,835803.0,818742.0,12325.0,0.0,15752119.0
2021-01-26,Tripura,33343.0,32904.0,388.0,23.0,604952.0
2021-01-26,Uttar Pradesh,599208.0,584039.0,8632.0,0.0,27320329.0
2021-01-26,Uttarakhand,95741.0,91323.0,1636.0,1327.0,2086012.0
2021-01-26,West Bengal,568650.0,552491.0,10131.0,0.0,7876899.0
2021-01-27,Andaman and Nicobar Islands,4994.0,4922.0,62.0,0.0,217007.0
2021-01-27,Andhra Pradesh,887349.0,878828.0,7152.0,0.0,12975961.0
2021-01-27,Arunachal Pradesh,16824.0,16753.0,56.0,0.0,390926.0
2021-01-27,Assam,217042.0,213857.0,1081.0,1347.0,6412217.0
2021-01-27,Bihar,260225.0,257110.0,1490.0,1.0,20770786.0
2021-01-27,Chandigarh,20819.0,20339.0,334.0,0.0,211460.0
2021-01-27,Chhattisgarh,297868.0,289708.0,3647.0,0.0,4142971.0
2021-01-27,Delhi,634325.0,621995.0,10829.0,0.0,10495046.0
2021-01-27,Dadra and Nagar Haveli and Daman and Diu,3379.0,3340.0,2.0,29.0,72410.0
2021-01-27,Goa,53100.0,51600.0,763.0,0.0,443903.0
2021-01-27,Gujarat,260220.0,251962.0,4382.0,0.0,10655600.0
2021-01-27,Himachal Pradesh,57296.0,55987.0,962.0,16.0,914316.0
2021-01-27,Haryana,267504.0,263236.0,3014.0,0.0,5112331.0
2021-01-27,Jharkhand,118495.0,116706.0,1066.0,0.0,5175741.0
2021-01-27,Jammu and Kashmir,124234.0,121253.0,1931.0,0.0,4461439.0
2021-01-27,Karnataka,937383.0,918859.0,12207.0,19.0,16750398.0
2021-01-27,Kerala,905592.0,829452.0,3664.0,246.0,9400749.0
2021-01-27,Ladakh,9688.0,9511.0,129.0,0.0,110068.0
2021-01-27,Lakshadweep,69.0,0.0,0.0,0.0,888.0
2021-01-27,Maharashtra,2015524.0,1920006.0,50894.0,1231.0,14367094.0
2021-01-27,Meghalaya,13741.0,13506.0,146.0,0.0,330810.0
2021-01-27,Manipur,29009.0,28476.0,370.0,0.0,509108.0
2021-01-27,Madhya Pradesh,254270.0,247418.0,3799.0,0.0,5290847.0
2021-01-27,Mizoram,4359.0,4306.0,9.0,0.0,203378.0
2021-01-27,Nagaland,12083.0,11796.0,88.0,142.0,124326.0
2021-01-27,Odisha,334667.0,331535.0,1959.0,0.0,7612713.0
2021-01-27,Punjab,172406.0,164745.0,5581.0,0.0,4404889.0
2021-01-27,Puducherry,38934.0,38006.0,646.0,0.0,567923.0
2021-01-27,Rajasthan,317104.0,311679.0,2761.0,0.0,5778472.0
2021-01-27,Sikkim,6079.0,5749.0,133.0,95.0,73775.0
2021-01-27,Telangana,293737.0,289325.0,1593.0,0.0,7728296.0
2021-01-27,Tamil Nadu,836315.0,819306.0,12333.0,0.0,15808217.0
2021-01-27,Tripura,33343.0,32908.0,388.0,23.0,605314.0
2021-01-27,Uttar Pradesh,599376.0,584372.0,8636.0,0.0,27424012.0
2021-01-27,Uttarakhand,95826.0,91419.0,1639.0,1329.0,2095086.0
2021-01-27,West Bengal,568884.0,552877.0,10139.0,0.0,7894508.0
2021-01-28,Andaman and Nicobar Islands,4994.0,4924.0,62.0,0.0,218629.0
2021-01-28,Andhra Pradesh,887466.0,878956.0,7152.0,0.0,13012150.0
2021-01-28,Arunachal Pradesh,16827.0,16756.0,56.0,0.0,391275.0
2021-01-28,Assam,217071.0,213952.0,1081.0,1347.0,6429030.0
2021-01-28,Bihar,260359.0,257391.0,1492.0,1.0,20782818.0
2021-01-28,Chandigarh,20855.0,20363.0,334.0,0.0,212915.0
2021-01-28,Chhattisgarh,304319.0,296187.0,3682.0,0.0,4163045.0
2021-01-28,Delhi,634524.0,622114.0,10835.0,0.0,10553039.0
2021-01-28,Dadra and Nagar Haveli and Daman and Diu,3379.0,3340.0,2.0,29.0,72410.0
2021-01-28,Goa,53185.0,51652.0,765.0,0.0,445778.0
2021-01-28,Gujarat,260566.0,252564.0,4384.0,0.0,10751067.0
2021-01-28,Himachal Pradesh,57356.0,56039.0,962.0,16.0,918838.0
2021-01-28,Haryana,267601.0,263347.0,3014.0,0.0,5127807.0
2021-01-28,Jharkhand,118557.0,116818.0,1069.0,0.0,5185675.0
2021-01-28,Jammu and Kashmir,124297.0,121402.0,1932.0,0.0,4481723.0
2021-01-28,Karnataka,937933.0,919503.0,12209.0,19.0,16816459.0
2021-01-28,Kerala,911363.0,835046.0,3683.0,246.0,9459221.0
2021-01-28,Ladakh,9705.0,9513.0,129.0,0.0,110068.0
2021-01-28,Lakshadweep,69.0,0.0,0.0,0.0,888.0
2021-01-28,Maharashtra,2018413.0,1923187.0,50944.0,1234.0,14430223.0
2021-01-28,Meghalaya,13749.0,13513.0,146.0,0.0,330810.0
2021-01-28,Manipur,29024.0,28499.0,370.0,0.0,510714.0
2021-01-28,Madhya Pradesh,254496.0,247739.0,3802.0,0.0,5307095.0
2021-01-28,Mizoram,4362.0,4313.0,9.0,0.0,204491.0
2021-01-28,Nagaland,12084.0,11801.0,88.0,143.0,124466.0
2021-01-28,Odisha,334780.0,331667.0,1959.0,0.0,7635887.0
2021-01-28,Punjab,172606.0,164937.0,5590.0,0.0,4425238.0
2021-01-28,Puducherry,38973.0,38035.0,647.0,0.0,570695.0
2021-01-28,Rajasthan,317189.0,311867.0,2763.0,0.0,5797355.0
2021-01-28,Sikkim,6084.0,5752.0,133.0,95.0,74110.0
2021-01-28,Telangana,293923.0,289631.0,1594.0,0.0,7759415.0
2021-01-28,Tamil Nadu,836818.0,819850.0,12339.0,0.0,15860674.0
2021-01-28,Tripura,33343.0,32911.0,388.0,23.0,605866.0
2021-01-28,Uttar Pradesh,599624.0,584752.0,8642.0,0.0,27536763.0
2021-01-28,Uttarakhand,95908.0,91597.0,1642.0,1331.0,2104208.0
2021-01-28,West Bengal,569173.0,553244.0,10148.0,0.0,7919637.0
2021-01-29,Andaman and Nicobar Islands,4994.0,4927.0,62.0,0.0,220484.0
2021-01-29,Andhra Pradesh,887591.0,879131.0,7152.0,0.0,13054959.0
2021-01-29,Arunachal Pradesh,16827.0,16758.0,56.0,0.0,391822.0
2021-01-29,Assam,217091.0,214054.0,1081.0,1347.0,6445513.0
2021-01-29,Bihar,260480.0,257669.0,1495.0,1.0,20864841.0
2021-01-29,Chandigarh,20882.0,20389.0,334.0,0.0,214102.0
2021-01-29,Chhattisgarh,304689.0,296642.0,3689.0,0.0,4183581.0
2021-01-29,Delhi,634773.0,622381.0,10841.0,0.0,10611764.0
2021-01-29,Dadra and Nagar Haveli and Daman and Diu,3380.0,3340.0,2.0,29.0,72410.0
2021-01-29,Goa,53263.0,51755.0,766.0,0.0,447398.0
2021-01-29,Gujarat,260901.0,253027.0,4385.0,0.0,10751067.0
2021-01-29,Himachal Pradesh,57400.0,56079.0,962.0,16.0,923426.0
2021-01-29,Haryana,267708.0,263501.0,3015.0,0.0,5144281.0
2021-01-29,Jharkhand,118602.0,116904.0,1070.0,0.0,5199013.0
2021-01-29,Jammu and Kashmir,124373.0,121617.0,1933.0,0.0,4502603.0
2021-01-29,Karnataka,938401.0,920110.0,12211.0,19.0,16884991.0
2021-01-29,Kerala,917631.0,841444.0,3705.0,247.0,9518036.0
